surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
Chi cục Hải quan,variant,Chi cục,Chi cục,gov:org:chi_cuc,organization,REGULATOR,Chi cục,tinh,ENERGY,contains,TRUE
Chi cục BVMT,variant,Chi cục,Chi cục,gov:org:chi_cuc,organization,REGULATOR,Chi cục,tinh,ENERGY,contains,TRUE
Ủy ban nhân dân huyện,official,UBND cấp huyện,UBND cấp huyện,gov:org:ubnd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND huyện,variant,UBND cấp huyện,UBND cấp huyện,gov:org:ubnd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND huyen,variant,UBND cấp huyện,UBND cấp huyện,gov:org:ubnd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Ủy ban nhân dân quận,official,UBND cấp quận,UBND cấp quận,gov:org:ubnd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND quận,variant,UBND cấp quận,UBND cấp quận,gov:org:ubnd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND quan,variant,UBND cấp quận,UBND cấp quận,gov:org:ubnd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Ủy ban nhân dân thị xã,official,UBND cấp thị xã,UBND cấp thị xã,gov:org:ubnd_cap_thi_xa,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND thị xã,variant,UBND cấp thị xã,UBND cấp thị xã,gov:org:ubnd_cap_thi_xa,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
UBND thi xa,variant,UBND cấp thị xã,UBND cấp thị xã,gov:org:ubnd_cap_thi_xa,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Hội đồng nhân dân huyện,official,HĐND cấp huyện,HĐND cấp huyện,gov:org:h_nd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
HĐND huyện,variant,HĐND cấp huyện,HĐND cấp huyện,gov:org:h_nd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
HDND huyen,variant,HĐND cấp huyện,HĐND cấp huyện,gov:org:h_nd_cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Hội đồng nhân dân quận,official,HĐND cấp quận,HĐND cấp quận,gov:org:h_nd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
HĐND quận,variant,HĐND cấp quận,HĐND cấp quận,gov:org:h_nd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
HDND quan,variant,HĐND cấp quận,HĐND cấp quận,gov:org:h_nd_cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Chủ tịch UBND huyện,canonical,Chủ tịch UBND huyện,Chủ tịch UBND huyện,gov:org:chu_tich_ubnd_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
chu tich huyen,variant,Chủ tịch UBND huyện,Chủ tịch UBND huyện,gov:org:chu_tich_ubnd_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Chủ tịch UBND quận,canonical,Chủ tịch UBND quận,Chủ tịch UBND quận,gov:org:chu_tich_ubnd_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
chu tich quan,variant,Chủ tịch UBND quận,Chủ tịch UBND quận,gov:org:chu_tich_ubnd_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
cấp huyện,canonical,cấp huyện,cấp huyện,gov:org:cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
cap huyen,variant,cấp huyện,cấp huyện,gov:org:cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
huyện quận,variant,cấp huyện,cấp huyện,gov:org:cap_huyen,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
cấp quận,canonical,cấp quận,cấp quận,gov:org:cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
cap quan,variant,cấp quận,cấp quận,gov:org:cap_quan,organization,REGULATOR,Địa phương,huyen,ENERGY,contains,TRUE
Phòng Kinh tế,canonical,Kinh tế,Phòng Kinh tế,gov:org:phong_kinh_te,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong kinh tế,variant,Kinh tế,Phòng Kinh tế,gov:org:phong_kinh_te,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Tài chính – Kế hoạch,canonical,Tài chính – Kế hoạch,Phòng Tài chính – Kế hoạch,gov:org:phong_tai_chinh_ke_hoach,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong tài chính – kế hoạch,variant,Tài chính – Kế hoạch,Phòng Tài chính – Kế hoạch,gov:org:phong_tai_chinh_ke_hoach,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Tài chính Kế hoạch,canonical,Tài chính Kế hoạch,Phòng Tài chính Kế hoạch,gov:org:phong_tai_chinh_ke_hoach,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong tài chính kế hoạch,variant,Tài chính Kế hoạch,Phòng Tài chính Kế hoạch,gov:org:phong_tai_chinh_ke_hoach,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Nội vụ,canonical,Nội vụ,Phòng Nội vụ,gov:org:phong_noi_vu,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong nội vụ,variant,Nội vụ,Phòng Nội vụ,gov:org:phong_noi_vu,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Tư pháp,canonical,Tư pháp,Phòng Tư pháp,gov:org:phong_tu_phap,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong tư pháp,variant,Tư pháp,Phòng Tư pháp,gov:org:phong_tu_phap,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Giáo dục và Đào tạo,canonical,Giáo dục và Đào tạo,Phòng Giáo dục và Đào tạo,gov:org:phong_giao_duc_va_ao_tao,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong giáo dục và đào tạo,variant,Giáo dục và Đào tạo,Phòng Giáo dục và Đào tạo,gov:org:phong_giao_duc_va_ao_tao,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Y tế,canonical,Y tế,Phòng Y tế,gov:org:phong_y_te,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong y tế,variant,Y tế,Phòng Y tế,gov:org:phong_y_te,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Văn hóa Thể thao,canonical,Văn hóa Thể thao,Phòng Văn hóa Thể thao,gov:org:phong_van_hoa_the_thao,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong văn hóa thể thao,variant,Văn hóa Thể thao,Phòng Văn hóa Thể thao,gov:org:phong_van_hoa_the_thao,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Lao động Thương binh và Xã hội,canonical,Lao động Thương binh và Xã hội,Phòng Lao động Thương binh và Xã hội,gov:org:phong_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong lao động thương binh và xã hội,variant,Lao động Thương binh và Xã hội,Phòng Lao động Thương binh và Xã hội,gov:org:phong_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Tài nguyên và Môi trường,canonical,Tài nguyên và Môi trường,Phòng Tài nguyên và Môi trường,gov:org:phong_tai_nguyen_va_moi_truong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong tài nguyên và môi trường,variant,Tài nguyên và Môi trường,Phòng Tài nguyên và Môi trường,gov:org:phong_tai_nguyen_va_moi_truong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Giao thông vận tải,canonical,Giao thông vận tải,Phòng Giao thông vận tải,gov:org:phong_giao_thong_van_tai,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong giao thông vận tải,variant,Giao thông vận tải,Phòng Giao thông vận tải,gov:org:phong_giao_thong_van_tai,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Nông nghiệp và Môi trường,canonical,Nông nghiệp và Môi trường,Phòng Nông nghiệp và Môi trường,gov:org:phong_nong_nghiep_va_moi_truong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong nông nghiệp và môi trường,variant,Nông nghiệp và Môi trường,Phòng Nông nghiệp và Môi trường,gov:org:phong_nong_nghiep_va_moi_truong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Xây dựng,canonical,Xây dựng,Phòng Xây dựng,gov:org:phong_xay_dung,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong xây dựng,variant,Xây dựng,Phòng Xây dựng,gov:org:phong_xay_dung,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Công Thương,canonical,Công Thương,Phòng Công Thương,gov:org:phong_cong_thuong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong công thương,variant,Công Thương,Phòng Công Thương,gov:org:phong_cong_thuong,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Quản lý đô thị,canonical,Quản lý đô thị,Phòng Quản lý đô thị,gov:org:phong_quan_ly_o_thi,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong quản lý đô thị,variant,Quản lý đô thị,Phòng Quản lý đô thị,gov:org:phong_quan_ly_o_thi,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
Phòng Văn phòng HĐND và UBND,canonical,Văn phòng HĐND và UBND,Phòng Văn phòng HĐND và UBND,gov:org:phong_van_phong_h_nd_va_ubnd,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phong văn phòng hđnd và ubnd,variant,Văn phòng HĐND và UBND,Phòng Văn phòng HĐND và UBND,gov:org:phong_van_phong_h_nd_va_ubnd,organization,REGULATOR,Phòng,huyen,ENERGY,contains,TRUE
phòng ban,canonical,phòng ban,phòng ban,gov:org:phong_ban,organization,REGULATOR,Generic,huyen,ENERGY,contains,TRUE
phong ban,variant,phòng ban,phòng ban,gov:org:phong_ban,organization,REGULATOR,Generic,huyen,ENERGY,contains,TRUE
các phòng,variant,phòng ban,phòng ban,gov:org:phong_ban,organization,REGULATOR,Generic,huyen,ENERGY,contains,TRUE
phòng chuyên môn,canonical,phòng chuyên môn,phòng chuyên môn,gov:org:phong_chuyen_mon,organization,REGULATOR,Generic,huyen,ENERGY,contains,TRUE
phong chuyen mon,variant,phòng chuyên môn,phòng chuyên môn,gov:org:phong_chuyen_mon,organization,REGULATOR,Generic,huyen,ENERGY,contains,TRUE
Ủy ban nhân dân xã,official,UBND cấp xã,UBND cấp xã,gov:org:ubnd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND xã,variant,UBND cấp xã,UBND cấp xã,gov:org:ubnd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND xa,variant,UBND cấp xã,UBND cấp xã,gov:org:ubnd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Ủy ban nhân dân phường,official,UBND cấp phường,UBND cấp phường,gov:org:ubnd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND phường,variant,UBND cấp phường,UBND cấp phường,gov:org:ubnd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND phuong,variant,UBND cấp phường,UBND cấp phường,gov:org:ubnd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Ủy ban nhân dân thị trấn,official,UBND cấp thị trấn,UBND cấp thị trấn,gov:org:ubnd_cap_thi_tran,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND thị trấn,variant,UBND cấp thị trấn,UBND cấp thị trấn,gov:org:ubnd_cap_thi_tran,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
UBND thi tran,variant,UBND cấp thị trấn,UBND cấp thị trấn,gov:org:ubnd_cap_thi_tran,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Hội đồng nhân dân xã,official,HĐND cấp xã,HĐND cấp xã,gov:org:h_nd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
HĐND xã,variant,HĐND cấp xã,HĐND cấp xã,gov:org:h_nd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
HDND xa,variant,HĐND cấp xã,HĐND cấp xã,gov:org:h_nd_cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Hội đồng nhân dân phường,official,HĐND cấp phường,HĐND cấp phường,gov:org:h_nd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
HĐND phường,variant,HĐND cấp phường,HĐND cấp phường,gov:org:h_nd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
HDND phuong,variant,HĐND cấp phường,HĐND cấp phường,gov:org:h_nd_cap_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Chủ tịch UBND xã,canonical,Chủ tịch UBND xã,Chủ tịch UBND xã,gov:org:chu_tich_ubnd_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
chu tich xa,variant,Chủ tịch UBND xã,Chủ tịch UBND xã,gov:org:chu_tich_ubnd_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
Chủ tịch UBND phường,canonical,Chủ tịch UBND phường,Chủ tịch UBND phường,gov:org:chu_tich_ubnd_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
chu tich phuong,variant,Chủ tịch UBND phường,Chủ tịch UBND phường,gov:org:chu_tich_ubnd_phuong,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
cấp xã,canonical,cấp xã,cấp xã,gov:org:cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
cap xa,variant,cấp xã,cấp xã,gov:org:cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
xã phường,variant,cấp xã,cấp xã,gov:org:cap_xa,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
cấp cơ sở,canonical,cấp cơ sở,cấp cơ sở,gov:org:cap_co_so,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
cap co so,variant,cấp cơ sở,cấp cơ sở,gov:org:cap_co_so,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
chính quyền cơ sở,variant,cấp cơ sở,cấp cơ sở,gov:org:cap_co_so,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
thôn tổ dân phố,official,"thôn, tổ dân phố","thôn, tổ dân phố",gov:org:thon_to_dan_pho,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
thon to dan pho,variant,"thôn, tổ dân phố","thôn, tổ dân phố",gov:org:thon_to_dan_pho,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
tổ dân phố,variant,"thôn, tổ dân phố","thôn, tổ dân phố",gov:org:thon_to_dan_pho,organization,REGULATOR,Địa phương,xa,ENERGY,contains,TRUE
cơ quan nhà nước,canonical,cơ quan nhà nước,cơ quan nhà nước,gov:org:co_quan_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan nha nuoc,variant,cơ quan nhà nước,cơ quan nhà nước,gov:org:co_quan_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
CQNN,abbrev,cơ quan nhà nước,cơ quan nhà nước,gov:org:co_quan_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý,canonical,cơ quan quản lý,cơ quan quản lý,gov:org:co_quan_quan_ly,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan quan ly,variant,cơ quan quản lý,cơ quan quản lý,gov:org:co_quan_quan_ly,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
ban ngành,canonical,ban ngành,ban ngành,gov:org:ban_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
ban nganh,variant,ban ngành,ban ngành,gov:org:ban_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
các ban ngành,variant,ban ngành,ban ngành,gov:org:ban_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản,canonical,cơ quan chủ quản,cơ quan chủ quản,gov:org:co_quan_chu_quan,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan chu quan,variant,cơ quan chủ quản,cơ quan chủ quản,gov:org:co_quan_chu_quan,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản ngành,canonical,cơ quan chủ quản ngành,cơ quan chủ quản ngành,gov:org:co_quan_chu_quan_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan chu quan nganh,variant,cơ quan chủ quản ngành,cơ quan chủ quản ngành,gov:org:co_quan_chu_quan_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý chuyên ngành,canonical,cơ quan quản lý chuyên ngành,cơ quan quản lý chuyên ngành,gov:org:co_quan_quan_ly_chuyen_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan quan ly chuyen nganh,variant,cơ quan quản lý chuyên ngành,cơ quan quản lý chuyên ngành,gov:org:co_quan_quan_ly_chuyen_nganh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành năng lượng,official,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh nang luong,variant,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
quản lý năng lượng,variant,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
bo so phong nganh nang luong,variant,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản năng lượng,variant,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
hệ thống quản lý ngành năng lượng,variant,Cụm cơ quan quản lý ngành năng lượng,Cụm cơ quan quản lý ngành năng lượng,gov:org:cum_co_quan_quan_ly_nganh_nang_luong,organization,REGULATOR,Năng lượng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành dầu khí,official,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh dau khi,variant,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
quản lý dầu khí,variant,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
bo so phong nganh dau khi,variant,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản dầu khí,variant,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
quản lý nhà nước về dầu khí,variant,Cụm cơ quan quản lý ngành dầu khí,Cụm cơ quan quản lý ngành dầu khí,gov:org:cum_co_quan_quan_ly_nganh_dau_khi,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành điện lực,official,Cụm cơ quan quản lý ngành điện lực,Cụm cơ quan quản lý ngành điện lực,gov:org:cum_co_quan_quan_ly_nganh_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh dien luc,variant,Cụm cơ quan quản lý ngành điện lực,Cụm cơ quan quản lý ngành điện lực,gov:org:cum_co_quan_quan_ly_nganh_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
